RUNTIME,FreeHeap=85544,MinEverFreeHeap=85544,TestStackHighWaterWords=910
MA600 noise (last 5s): P2P=320.68deg StdDev=139.76deg Drift=320.66deg MaxStep=84.94deg N=25 valid=0
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.10deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=-0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.04deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=-0.05deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.02deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.04deg Drift=-0.09deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.08deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.05deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.04deg Drift=-0.03deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.00deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.04deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.01deg MaxStep=0.13deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=-0.05deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.06deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=0.02deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=-0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.09deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.03deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.03deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.00deg MaxStep=0.13deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.07deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.04deg Drift=0.04deg MaxStep=0.13deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.02deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.01deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.00deg MaxStep=0.05deg N=25 valid=1
MA600 noise (last 5s): P2P=0.18deg StdDev=0.04deg Drift=0.07deg MaxStep=0.11deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.15deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.04deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.14deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.00deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.03deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.08deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.04deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.08deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.03deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.09deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.07deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.07deg MaxStep=0.13deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.00deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.07deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.05deg MaxStep=0.11deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.07deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.13deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.04deg Drift=-0.09deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.08deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.10deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.01deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=-0.08deg MaxStep=0.05deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=0.01deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.03deg Drift=0.08deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.07deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.07deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.00deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.11deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.20deg StdDev=0.04deg Drift=-0.10deg MaxStep=0.15deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.03deg MaxStep=0.11deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.00deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.17deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.04deg MaxStep=0.14deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.09deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.02deg MaxStep=0.14deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.08deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.04deg Drift=0.07deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.18deg StdDev=0.04deg Drift=-0.10deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.21deg StdDev=0.04deg Drift=0.04deg MaxStep=0.16deg N=25 valid=1
MA600 noise (last 5s): P2P=0.07deg StdDev=0.02deg Drift=-0.06deg MaxStep=0.05deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.04deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.07deg StdDev=0.02deg Drift=0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=0.02deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.04deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.04deg Drift=0.00deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.07deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.04deg Drift=-0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.07deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.11deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.13deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.10deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.03deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.11deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.07deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.03deg Drift=-0.06deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.04deg Drift=-0.04deg MaxStep=0.16deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.03deg Drift=-0.07deg MaxStep=0.16deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=-0.01deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.00deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.02deg Drift=-0.02deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.02deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.06deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.17deg StdDev=0.03deg Drift=0.01deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.04deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=-0.07deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.10deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=0.08deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.02deg Drift=0.01deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.09deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.08deg StdDev=0.02deg Drift=-0.02deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.03deg MaxStep=0.05deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.04deg Drift=-0.04deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.04deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=-0.08deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.03deg Drift=-0.13deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.02deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.15deg StdDev=0.03deg Drift=0.10deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.03deg Drift=-0.01deg MaxStep=0.08deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.02deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.01deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.16deg StdDev=0.04deg Drift=0.05deg MaxStep=0.14deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=-0.01deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.09deg StdDev=0.02deg Drift=-0.03deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.01deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.13deg StdDev=0.03deg Drift=-0.05deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.14deg StdDev=0.03deg Drift=0.03deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.03deg MaxStep=0.09deg N=25 valid=1
MA600 noise (last 5s): P2P=0.18deg StdDev=0.04deg Drift=-0.04deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=-0.06deg MaxStep=0.10deg N=25 valid=1
MA600 noise (last 5s): P2P=0.18deg StdDev=0.04deg Drift=-0.01deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.11deg StdDev=0.03deg Drift=0.04deg MaxStep=0.07deg N=25 valid=1
MA600 noise (last 5s): P2P=0.12deg StdDev=0.03deg Drift=0.01deg MaxStep=0.12deg N=25 valid=1
MA600 noise (last 5s): P2P=0.10deg StdDev=0.03deg Drift=0.06deg MaxStep=0.06deg N=25 valid=1
MA600 noise (last 5s): P2P=127.39deg StdDev=39.04deg Drift=46.72deg MaxStep=82.41deg N=25 valid=0
MA600 noise (last 5s): P2P=14.04deg StdDev=3.64deg Drift=0.26deg MaxStep=13.74deg N=25 valid=0
MA600 noise (last 5s): P2P=9.24deg StdDev=2.80deg Drift=7.93deg MaxStep=8.87deg N=25 valid=0
MA600 noise (last 5s): P2P=0.88deg StdDev=0.22deg Drift=0.78deg MaxStep=0.32deg N=25 valid=1
MA600 noise (last 5s): P2P=0.36deg StdDev=0.10deg Drift=-0.32deg MaxStep=0.15deg N=25 valid=1
MA600 noise (last 5s): P2P=2.26deg StdDev=0.61deg Drift=1.02deg MaxStep=1.29deg N=25 valid=1
MA600 noise (last 5s): P2P=0.69deg StdDev=0.15deg Drift=-0.43deg MaxStep=0.33deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.00deg MaxStep=0.04deg N=25 valid=1
MA600 noise (last 5s): P2P=0.05deg StdDev=0.01deg Drift=0.01deg MaxStep=0.04deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.03deg StdDev=0.01deg Drift=0.03deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.01deg MaxStep=0.02deg N=25 valid=1
MA600 noise (last 5s): P2P=0.03deg StdDev=0.01deg Drift=0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.02deg MaxStep=0.04deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.02deg MaxStep=0.04deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.00deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.00deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.05deg StdDev=0.01deg Drift=0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.02deg MaxStep=0.04deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.03deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=0.01deg MaxStep=0.02deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.01deg MaxStep=0.04deg N=25 valid=1
MA600 noise (last 5s): P2P=0.03deg StdDev=0.01deg Drift=0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.03deg StdDev=0.01deg Drift=0.00deg MaxStep=0.02deg N=25 valid=1
MA600 noise (last 5s): P2P=0.04deg StdDev=0.01deg Drift=-0.04deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.03deg StdDev=0.01deg Drift=0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.05deg StdDev=0.01deg Drift=-0.02deg MaxStep=0.03deg N=25 valid=1
MA600 noise (last 5s): P2P=0.05deg StdDev=0.01deg Drift=-0.03deg MaxStep=0.05deg N=25 valid=1
BATCH,BatchID=2,Status=START,PreconditionProtocol=ONE_FULL_SWEEP_120S_V1,PreconditionCount=1,RunCount=10,TotalCycleCount=11,CooldownTargetMs=120000
Getting result!
