RUNTIME,FreeHeap=85544,MinEverFreeHeap=85544,TestStackHighWaterWords=910
MA600 noise (last 5s): P2P=92.35deg StdDev=46.12deg Drift=92.27deg MaxStep=92.31deg N=25 valid=0
DATA,6,5,5,JIG7,UNKNOWN,CW,156,37915,38042,208.97096,-0.70707,CommandRawQ16=1861156864,MeanUnwrappedRawQ16=6788061184,ErrorRawQ16=-8435712
ACQ,6,5,5,CW,156,3758110096,181,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=156,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=127,PositionErrorDeg=0.69763,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,157,38097,38278,210.26734,-1.00774,CommandRawQ16=1873084416,MeanUnwrappedRawQ16=6803575808,ErrorRawQ16=-12022784
ACQ,6,5,5,CW,157,3766006094,259,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=157,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=182,PositionErrorDeg=0.99976,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,158,38279,38458,211.25610,-0.99564,CommandRawQ16=1885011968,MeanUnwrappedRawQ16=6815358976,ErrorRawQ16=-11878400
ACQ,6,5,5,CW,158,3773902096,341,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=158,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=175,PositionErrorDeg=0.96130,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,159,38461,38610,212.09106,-0.82792,CommandRawQ16=1896939520,MeanUnwrappedRawQ16=6825285632,ErrorRawQ16=-9877504
ACQ,6,5,5,CW,159,3781798092,417,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=159,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=150,PositionErrorDeg=0.82397,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,160,38643,38720,212.69532,-0.43628,CommandRawQ16=1908867072,MeanUnwrappedRawQ16=6832540672,ErrorRawQ16=-5204992
ACQ,6,5,5,CW,160,3789694094,499,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=160,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=81,PositionErrorDeg=0.44495,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,161,38825,38812,213.20068,0.06214,CommandRawQ16=1920794624,MeanUnwrappedRawQ16=6838521856,ErrorRawQ16=741376
ACQ,6,5,5,CW,161,3797590090,575,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136606,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=161,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-13,PositionErrorDeg=-0.07141,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,162,39007,38948,213.94776,0.31423,CommandRawQ16=1932722176,MeanUnwrappedRawQ16=6847441920,ErrorRawQ16=3748864
ACQ,6,5,5,CW,162,3805486098,663,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=162,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-59,PositionErrorDeg=-0.32410,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,163,39189,39101,214.78822,0.47284,CommandRawQ16=1944649728,MeanUnwrappedRawQ16=6857477120,ErrorRawQ16=5641216
ACQ,6,5,5,CW,163,3813382094,739,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=163,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-90,PositionErrorDeg=-0.49438,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,164,39371,39293,215.84290,0.41688,CommandRawQ16=1956577280,MeanUnwrappedRawQ16=6870072320,ErrorRawQ16=4973568
ACQ,6,5,5,CW,164,3821278098,823,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=164,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-78,PositionErrorDeg=-0.42847,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,165,39553,39624,217.66114,-0.40006,CommandRawQ16=1968504832,MeanUnwrappedRawQ16=6891746304,ErrorRawQ16=-4772864
ACQ,6,5,5,CW,165,3829174098,903,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=165,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=69,PositionErrorDeg=0.37903,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,166,39735,39965,219.53430,-1.27441,CommandRawQ16=1980432384,MeanUnwrappedRawQ16=6914105344,ErrorRawQ16=-15204352
ACQ,6,5,5,CW,166,3837070100,985,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=166,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=230,PositionErrorDeg=1.26343,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,167,39917,40145,220.52308,-1.26600,CommandRawQ16=1992359936,MeanUnwrappedRawQ16=6925932544,ErrorRawQ16=-15104000
ACQ,6,5,5,CW,167,3844966094,1059,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=167,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=228,PositionErrorDeg=1.25244,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,168,40099,40293,221.33606,-1.07615,CommandRawQ16=2004287488,MeanUnwrappedRawQ16=6935595008,ErrorRawQ16=-12838912
ACQ,6,5,5,CW,168,3852862100,1145,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=168,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=195,PositionErrorDeg=1.07117,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,169,40282,40432,222.09962,-0.83307,CommandRawQ16=2016280576,MeanUnwrappedRawQ16=6944688128,ErrorRawQ16=-9938944
ACQ,6,5,5,CW,169,3860758094,1219,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=169,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=151,PositionErrorDeg=0.82947,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,170,40464,40521,222.58850,-0.32444,CommandRawQ16=2028208128,MeanUnwrappedRawQ16=6950547456,ErrorRawQ16=-3870720
ACQ,6,5,5,CW,170,3868654098,1303,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=170,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=60,PositionErrorDeg=0.32959,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,171,40646,40621,223.13782,0.12548,CommandRawQ16=2040135680,MeanUnwrappedRawQ16=6957107200,ErrorRawQ16=1497088
ACQ,6,5,5,CW,171,3876550100,1385,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=171,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-27,PositionErrorDeg=-0.14832,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,172,40828,40756,223.87940,0.38306,CommandRawQ16=2052063232,MeanUnwrappedRawQ16=6965961728,ErrorRawQ16=4570112
ACQ,6,5,5,CW,172,3884446092,1457,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=172,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-74,PositionErrorDeg=-0.40649,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,173,41010,40895,224.64294,0.61970,CommandRawQ16=2063990784,MeanUnwrappedRawQ16=6975066112,ErrorRawQ16=7393280
ACQ,6,5,5,CW,173,3892342096,1541,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=173,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-115,PositionErrorDeg=-0.63171,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,174,41192,41065,225.57678,0.68639,CommandRawQ16=2075918336,MeanUnwrappedRawQ16=6986198016,ErrorRawQ16=8188928
ACQ,6,5,5,CW,174,3900238092,1617,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=174,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-130,PositionErrorDeg=-0.71411,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,175,41374,41379,227.30164,-0.04000,CommandRawQ16=2087845888,MeanUnwrappedRawQ16=7006791680,ErrorRawQ16=-477184
ACQ,6,5,5,CW,175,3908134096,1701,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=175,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=4,PositionErrorDeg=0.02197,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,176,41556,41733,229.24622,-0.98525,CommandRawQ16=2099773440,MeanUnwrappedRawQ16=7029996544,ErrorRawQ16=-11754496
ACQ,6,5,5,CW,176,3916030096,1781,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=176,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=179,PositionErrorDeg=0.98328,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,177,41738,41937,230.36682,-1.10473,CommandRawQ16=2111700992,MeanUnwrappedRawQ16=7043349504,ErrorRawQ16=-13179904
ACQ,6,5,5,CW,177,3923926096,1861,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=177,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=199,PositionErrorDeg=1.09314,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,178,41920,42097,231.24574,-0.98310,CommandRawQ16=2123628544,MeanUnwrappedRawQ16=7053826048,ErrorRawQ16=-11728896
ACQ,6,5,5,CW,178,3931822092,1937,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=178,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=176,PositionErrorDeg=0.96680,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,179,42102,42238,232.02026,-0.75866,CommandRawQ16=2135556096,MeanUnwrappedRawQ16=7063075840,ErrorRawQ16=-9051136
ACQ,6,5,5,CW,179,3939718096,2021,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=179,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=138,PositionErrorDeg=0.75806,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,180,42284,42354,232.65748,-0.39705,CommandRawQ16=2147483648,MeanUnwrappedRawQ16=7070689280,ErrorRawQ16=-4737024
ACQ,6,5,5,CW,180,3947614096,2101,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=180,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=71,PositionErrorDeg=0.39001,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,181,42466,42446,233.16284,0.09579,CommandRawQ16=2159411200,MeanUnwrappedRawQ16=7076737024,ErrorRawQ16=1142784
ACQ,6,5,5,CW,181,3955510100,30,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=181,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-18,PositionErrorDeg=-0.09888,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,182,42648,42574,233.86598,0.39516,CommandRawQ16=2171338752,MeanUnwrappedRawQ16=7085092864,ErrorRawQ16=4714496
ACQ,6,5,5,CW,182,3963406092,102,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=182,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-72,PositionErrorDeg=-0.39551,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,183,42830,42717,234.65150,0.61000,CommandRawQ16=2183266304,MeanUnwrappedRawQ16=7094457344,ErrorRawQ16=7277568
ACQ,6,5,5,CW,183,3971302100,190,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=183,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-117,PositionErrorDeg=-0.64270,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,184,43012,42882,235.55786,0.70424,CommandRawQ16=2195193856,MeanUnwrappedRawQ16=7105260544,ErrorRawQ16=8401920
ACQ,6,5,5,CW,184,3979198094,264,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=184,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-129,PositionErrorDeg=-0.70862,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,185,43194,43174,237.16188,0.09733,CommandRawQ16=2207121408,MeanUnwrappedRawQ16=7124428800,ErrorRawQ16=1161216
ACQ,6,5,5,CW,185,3987094088,338,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136604,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=185,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-23,PositionErrorDeg=-0.12634,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,186,43376,43490,238.89772,-0.64021,CommandRawQ16=2219048960,MeanUnwrappedRawQ16=7145155584,ErrorRawQ16=-7638016
ACQ,6,5,5,CW,186,3994990094,424,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=186,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=114,PositionErrorDeg=0.62622,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,187,43558,43712,240.11720,-0.85582,CommandRawQ16=2230976512,MeanUnwrappedRawQ16=7159655424,ErrorRawQ16=-10210304
ACQ,6,5,5,CW,187,4002886098,508,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=187,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=152,PositionErrorDeg=0.83496,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,188,43740,43873,241.00160,-0.74098,CommandRawQ16=2242904064,MeanUnwrappedRawQ16=7170212864,ErrorRawQ16=-8840192
ACQ,6,5,5,CW,188,4010782094,584,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=188,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=131,PositionErrorDeg=0.71960,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,189,43922,44012,241.76514,-0.50374,CommandRawQ16=2254831616,MeanUnwrappedRawQ16=7179310080,ErrorRawQ16=-6009856
ACQ,6,5,5,CW,189,4018678096,666,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=189,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=94,PositionErrorDeg=0.51636,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,190,44104,44105,242.27600,-0.01871,CommandRawQ16=2266759168,MeanUnwrappedRawQ16=7185451008,ErrorRawQ16=-223232
ACQ,6,5,5,CW,190,4026574094,744,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=190,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-3,PositionErrorDeg=-0.01648,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,191,44286,44209,242.84730,0.41327,CommandRawQ16=2278686720,MeanUnwrappedRawQ16=7192224768,ErrorRawQ16=4930560
ACQ,6,5,5,CW,191,4034470098,828,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=191,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-75,PositionErrorDeg=-0.41199,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,192,44469,44337,243.55042,0.71334,CommandRawQ16=2290679808,MeanUnwrappedRawQ16=7200637952,ErrorRawQ16=8510464
ACQ,6,5,5,CW,192,4042366092,902,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=192,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-135,PositionErrorDeg=-0.74158,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,193,44651,44484,244.35792,0.90371,CommandRawQ16=2302607360,MeanUnwrappedRawQ16=7210294272,ErrorRawQ16=10781696
ACQ,6,5,5,CW,193,4050262096,986,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=193,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-171,PositionErrorDeg=-0.93933,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,194,44833,44645,245.24232,1.02284,CommandRawQ16=2314534912,MeanUnwrappedRawQ16=7220800512,ErrorRawQ16=12203008
ACQ,6,5,5,CW,194,4058158098,1068,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=194,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-188,PositionErrorDeg=-1.03271,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,195,45015,44911,246.70350,0.55773,CommandRawQ16=2326462464,MeanUnwrappedRawQ16=7238277120,ErrorRawQ16=6653952
ACQ,6,5,5,CW,195,4066054090,1140,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136606,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=195,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-105,PositionErrorDeg=-0.57678,PollCount=9
